%The United States of America, Life tables (period 1x1), Total     Last modified: 21-Jul-2015, MPv5 (May07)
%
%  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  2001          34     0.00128  0.00128  0.50   97309     125   97246  4343422  44.64
  2001          35     0.00140  0.00140  0.50   97184     136   97116  4246175  43.69
  2001          36     0.00150  0.00150  0.50   97048     145   96975  4149059  42.75
  2001          37     0.00165  0.00165  0.50   96902     160   96822  4052084  41.82
  2001          38     0.00180  0.00180  0.50   96742     174   96655  3955262  40.88
  2001          39     0.00192  0.00192  0.50   96568     185   96475  3858607  39.96
  2001          40     0.00206  0.00206  0.50   96383     198   96284  3762132  39.03
  2001          41     0.00220  0.00220  0.50   96184     212   96079  3665848  38.11
  2001          42     0.00234  0.00233  0.50   95973     224   95861  3569769  37.20
  2001          43     0.00263  0.00263  0.50   95749     252   95623  3473909  36.28
  2001          44     0.00283  0.00282  0.50   95497     270   95362  3378286  35.38
  2001          45     0.00304  0.00304  0.50   95228     289   95083  3282923  34.47
  2001          46     0.00328  0.00327  0.50   94938     311   94783  3187840  33.58
  2001          47     0.00356  0.00356  0.50   94628     336   94460  3093057  32.69
  2001          48     0.00381  0.00381  0.50   94291     359   94112  2998598  31.80
  2001          49     0.00417  0.00416  0.50   93932     391   93737  2904486  30.92
  2001          50     0.00436  0.00435  0.50   93542     407   93338  2810749  30.05
  2001          51     0.00466  0.00465  0.50   93135     433   92918  2717411  29.18
  2001          52     0.00503  0.00502  0.50   92701     465   92468  2624493  28.31
  2001          53     0.00541  0.00539  0.50   92236     497   91987  2532025  27.45
  2001          54     0.00617  0.00615  0.50   91739     564   91456  2440037  26.60
  2001          55     0.00615  0.00613  0.50   91174     559   90895  2348581  25.76
  2001          56     0.00708  0.00705  0.50   90615     639   90296  2257686  24.92
  2001          57     0.00776  0.00773  0.50   89976     695   89629  2167390  24.09
  2001          58     0.00878  0.00875  0.50   89281     781   88891  2077762  23.27
  2001          59     0.00918  0.00914  0.50   88500     809   88096  1988871  22.47
  2001          60     0.01011  0.01006  0.50   87691     882   87250  1900775  21.68
  2001          61     0.01091  0.01085  0.50   86809     942   86338  1813525  20.89
  2001          62     0.01206  0.01198  0.50   85867    1029   85353  1727187  20.11
  2001          63     0.01328  0.01319  0.50   84838    1119   84278  1641834  19.35
  2001          64     0.01429  0.01419  0.50   83719    1188   83125  1557556  18.60
  2001          65     0.01561  0.01549  0.50   82531    1278   81892  1474431  17.87
  2001          66     0.01705  0.01691  0.50   81253    1374   80566  1392540  17.14
  2001          67     0.01848  0.01831  0.50   79879    1463   79147  1311974  16.42
  2001          68     0.02021  0.02001  0.50   78416    1569   77631  1232827  15.72
  2001          69     0.02219  0.02195  0.50   76847    1686   76004  1155195  15.03
  2001          70     0.02382  0.02354  0.50   75161    1769   74276  1079192  14.36
  2001          71     0.02615  0.02581  0.50   73391    1895   72444  1004916  13.69
  2001          72     0.02832  0.02793  0.50   71497    1997   70498   932472  13.04
  2001          73     0.03167  0.03118  0.50   69500    2167   68417   861974  12.40
  2001          74     0.03404  0.03347  0.50   67333    2253   66207   793557  11.79
  2001          75     0.03714  0.03646  0.50   65080    2373   63893   727350  11.18
  2001          76     0.04110  0.04027  0.50   62707    2525   61444   663457  10.58
  2001          77     0.04463  0.04365  0.50   60181    2627   58868   602013  10.00
  2001          78     0.04852  0.04737  0.50   57554    2726   56191   543145   9.44
  2001          79     0.05452  0.05307  0.50   54828    2910   53373   486954   8.88
  2001          80     0.06002  0.05827  0.50   51918    3025   50405   433582   8.35
  2001          81     0.06838  0.06612  0.50   48893    3233   47276   383176   7.84
  2001          82     0.07461  0.07193  0.50   45660    3284   44018   335900   7.36
  2001          83     0.08311  0.07980  0.50   42376    3381   40685   291882   6.89
  2001          84     0.09250  0.08841  0.50   38994    3447   37271   251197   6.44
  2001          85     0.10331  0.09824  0.50   35547    3492   33801   213927   6.02
  2001          86     0.11456  0.10836  0.50   32055    3473   30318   180126   5.62
  2001          87     0.12768  0.12002  0.50   28581    3430   26866   149808   5.24
  2001          88     0.14099  0.13171  0.50   25151    3313   23495   122942   4.89
  2001          89     0.15684  0.14544  0.50   21839    3176   20251    99447   4.55
  2001          90     0.17229  0.15862  0.50   18662    2960   17182    79196   4.24
  2001          91     0.19084  0.17422  0.50   15702    2736   14334    62014   3.95
  2001          92     0.20934  0.18950  0.50   12967    2457   11738    47680   3.68
  2001          93     0.23542  0.21063  0.50   10509    2214    9403    35942   3.42
  2001          94     0.25620  0.22711  0.50    8296    1884    7354    26539   3.20
  2001          95     0.27770  0.24384  0.50    6412    1563    5630    19185   2.99
  2001          96     0.30310  0.26321  0.50    4848    1276    4210    13555   2.80
  2001          97     0.32982  0.28313  0.50    3572    1011    3066     9345   2.62
  2001          98     0.35775  0.30347  0.50    2561     777    2172     6279   2.45
  2001          99     0.38673  0.32407  0.50    1784     578    1495     4106   2.30
  2001         100     0.41659  0.34478  0.50    1206     416     998     2612   2.17
  2001         101     0.44714  0.36544  0.50     790     289     646     1614   2.04
  2001         102     0.47814  0.38589  0.50     501     193     405      968   1.93
  2001         103     0.50937  0.40598  0.50     308     125     245      564   1.83
  2001         104     0.54059  0.42556  0.50     183      78     144      318   1.74
  2001         105     0.57153  0.44451  0.50     105      47      82      174   1.66
  2001         106     0.60197  0.46270  0.50      58      27      45       93   1.59
  2001         107     0.63168  0.48006  0.50      31      15      24       48   1.52
  2001         108     0.66047  0.49651  0.50      16       8      12       24   1.47
  2001         109     0.68815  0.51199  0.50       8       4       6       12   1.43
  2001         110+    0.71458  1.00000  1.40       4       4       6        6   1.40
  2002           0     0.00705  0.00701  0.07  100000     701   99347  7705187  77.05
  2002           1     0.00048  0.00048  0.50   99299      48   99275  7605840  76.60
  2002           2     0.00032  0.00032  0.50   99251      32   99235  7506565  75.63
  2002           3     0.00024  0.00024  0.50   99219      24   99207  7407330  74.66
  2002           4     0.00020  0.00020  0.50   99196      20   99186  7308122  73.67
  2002           5     0.00018  0.00018  0.50   99175      17   99167  7208937  72.69
  2002           6     0.00015  0.00015  0.50   99158      14   99151  7109770  71.70
  2002           7     0.00014  0.00014  0.50   99144      14   99137  7010619  70.71
  2002           8     0.00015  0.00015  0.50   99130      15   99122  6911483  69.72
  2002           9     0.00015  0.00015  0.50   99114      14   99107  6812361  68.73
  2002          10     0.00015  0.00015  0.50   99100      15   99093  6713253  67.74
  2002          11     0.00015  0.00015  0.50   99085      15   99078  6614161  66.75
  2002          12     0.00019  0.00019  0.50   99070      18   99061  6515083  65.76
  2002          13     0.00022  0.00022  0.50   99052      22   99041  6416022  64.77
  2002          14     0.00026  0.00026  0.50   99030      26   99017  6316981  63.79
  2002          15     0.00035  0.00035  0.50   99003      34   98986  6217965  62.81
  2002          16     0.00057  0.00057  0.50   98969      56   98941  6118979  61.83
  2002          17     0.00067  0.00067  0.50   98913      66   98880  6020037  60.86
  2002          18     0.00084  0.00083  0.50   98847      83   98805  5921158  59.90
  2002          19     0.00093  0.00093  0.50   98764      92   98718  5822352  58.95
  2002          20     0.00092  0.00092  0.50   98672      91   98627  5723634  58.01
  2002          21     0.00098  0.00098  0.50   98581      97   98533  5625007  57.06
  2002          22     0.00095  0.00095  0.50   98485      93   98438  5526474  56.12
  2002          23     0.00095  0.00095  0.50   98391      93   98345  5428036  55.17
  2002          24     0.00096  0.00096  0.50   98298      94   98251  5329692  54.22
  2002          25     0.00093  0.00093  0.50   98204      91   98158  5231441  53.27
  2002          26     0.00096  0.00096  0.50   98112      95   98065  5133283  52.32
  2002          27     0.00093  0.00093  0.50   98018      92   97972  5035217  51.37
  2002          28     0.00095  0.00095  0.50   97926      93   97880  4937245  50.42
  2002          29     0.00101  0.00101  0.50   97833      99   97784  4839366  49.47
  2002          30     0.00104  0.00104  0.50   97734     102   97684  4741582  48.51
  2002          31     0.00109  0.00108  0.50   97633     106   97580  4643898  47.56
  2002          32     0.00110  0.00109  0.50   97527     107   97474  4546318  46.62
  2002          33     0.00120  0.00120  0.50   97420     116   97362  4448845  45.67
  2002          34     0.00126  0.00126  0.50   97304     123   97242  4351483  44.72
  2002          35     0.00137  0.00137  0.50   97181     133   97114  4254240  43.78
  2002          36     0.00146  0.00146  0.50   97048     141   96977  4157126  42.84
  2002          37     0.00160  0.00160  0.50   96906     155   96829  4060149  41.90
  2002          38     0.00174  0.00174  0.50   96751     168   96667  3963320  40.96
  2002          39     0.00192  0.00192  0.50   96583     185   96491  3866653  40.03
  2002          40     0.00209  0.00209  0.50   96398     201   96298  3770162  39.11
  2002          41     0.00223  0.00223  0.50   96197     215   96090  3673864  38.19
  2002          42     0.00241  0.00240  0.50   95982     231   95867  3577775  37.28
  2002          43     0.00262  0.00262  0.50   95752     251   95626  3481907  36.36
  2002          44     0.00286  0.00286  0.50   95501     273   95365  3386281  35.46
  2002          45     0.00308  0.00307  0.50   95228     293   95082  3290916  34.56
  2002          46     0.00331  0.00330  0.50   94936     314   94779  3195834  33.66
  2002          47     0.00355  0.00354  0.50   94622     335   94455  3101055  32.77
  2002          48     0.00390  0.00389  0.50   94287     367   94104  3006601  31.89
  2002          49     0.00415  0.00414  0.50   93920     389   93726  2912497  31.01
  2002          50     0.00448  0.00447  0.50   93531     418   93322  2818772  30.14
  2002          51     0.00476  0.00475  0.50   93113     442   92893  2725449  29.27
  2002          52     0.00505  0.00504  0.50   92672     467   92438  2632557  28.41
  2002          53     0.00550  0.00548  0.50   92205     505   91952  2540119  27.55
  2002          54     0.00587  0.00586  0.50   91699     537   91431  2448167  26.70
  2002          55     0.00676  0.00674  0.50   91162     614   90855  2356736  25.85
  2002          56     0.00664  0.00662  0.50   90548     599   90248  2265881  25.02
  2002          57     0.00760  0.00757  0.50   89949     681   89608  2175633  24.19
  2002          58     0.00834  0.00830  0.50   89268     741   88897  2086025  23.37
  2002          59     0.00945  0.00940  0.50   88527     833   88110  1997127  22.56
  2002          60     0.01001  0.00996  0.50   87694     874   87257  1909017  21.77
  2002          61     0.01078  0.01072  0.50   86820     931   86355  1821760  20.98
  2002          62     0.01194  0.01187  0.50   85890    1019   85380  1735405  20.21
  2002          63     0.01291  0.01282  0.50   84870    1088   84326  1650025  19.44
  2002          64     0.01423  0.01413  0.50   83782    1184   83190  1565699  18.69
  2002          65     0.01522  0.01511  0.50   82598    1248   81974  1482509  17.95
  2002          66     0.01648  0.01634  0.50   81350    1330   80685  1400535  17.22
  2002          67     0.01838  0.01822  0.50   80021    1458   79292  1319850  16.49
  2002          68     0.01951  0.01932  0.50   78563    1518   77804  1240558  15.79
  2002          69     0.02173  0.02150  0.50   77045    1656   76217  1162754  15.09
  2002          70     0.02391  0.02362  0.50   75388    1781   74498  1086538  14.41
  2002          71     0.02568  0.02535  0.50   73607    1866   72674  1012040  13.75
  2002          72     0.02798  0.02760  0.50   71741    1980   70751   939365  13.09
  2002          73     0.03051  0.03005  0.50   69761    2097   68713   868614  12.45
  2002          74     0.03384  0.03328  0.50   67665    2252   66539   799901  11.82
  2002          75     0.03711  0.03644  0.50   65413    2384   64221   733362  11.21
  2002          76     0.03999  0.03921  0.50   63030    2471   61794   669140  10.62
  2002          77     0.04439  0.04342  0.50   60558    2630   59243   607346  10.03
  2002          78     0.04828  0.04714  0.50   57929    2731   56563   548103   9.46
  2002          79     0.05294  0.05158  0.50   55198    2847   53774   491540   8.91
  2002          80     0.05995  0.05820  0.50   52351    3047   50827   437765   8.36
  2002          81     0.06576  0.06367  0.50   49304    3139   47734   386938   7.85
  2002          82     0.07560  0.07284  0.50   46165    3363   44483   339204   7.35
  2002          83     0.08189  0.07867  0.50   42802    3367   41118   294720   6.89
  2002          84     0.09195  0.08791  0.50   39435    3467   37702   253602   6.43
  2002          85     0.10200  0.09705  0.50   35968    3491   34223   215900   6.00
  2002          86     0.11494  0.10869  0.50   32478    3530   30713   181677   5.59
  2002          87     0.12682  0.11926  0.50   28948    3452   27222   150964   5.22
  2002          88     0.14121  0.13190  0.50   25495    3363   23814   123743   4.85
  2002          89     0.15780  0.14626  0.50   22133    3237   20514    99929   4.52
  2002          90     0.17282  0.15908  0.50   18896    3006   17393    79415   4.20
  2002          91     0.19279  0.17584  0.50   15890    2794   14493    62022   3.90
  2002          92     0.21369  0.19307  0.50   13096    2528   11832    47529   3.63
  2002          93     0.23721  0.21206  0.50   10567    2241    9447    35698   3.38
  2002          94     0.26223  0.23183  0.50    8326    1930    7361    26251   3.15
  2002          95     0.28180  0.24700  0.50    6396    1580    5606    18890   2.95
  2002          96     0.30781  0.26676  0.50    4816    1285    4174    13283   2.76
  2002          97     0.33514  0.28704  0.50    3532    1014    3025     9110   2.58
  2002          98     0.36367  0.30772  0.50    2518     775    2130     6085   2.42
  2002          99     0.39324  0.32862  0.50    1743     573    1457     3954   2.27
  2002         100     0.42365  0.34960  0.50    1170     409     966     2498   2.13
  2002         101     0.45470  0.37047  0.50     761     282     620     1532   2.01
  2002         102     0.48616  0.39109  0.50     479     187     385      912   1.90
  2002         103     0.51777  0.41129  0.50     292     120     232      526   1.80
  2002         104     0.54928  0.43093  0.50     172      74     135      295   1.72
  2002         105     0.58045  0.44988  0.50      98      44      76      160   1.64
  2002         106     0.61103  0.46804  0.50      54      25      41       84   1.57
  2002         107     0.64080  0.48531  0.50      29      14      22       43   1.50
  2002         108     0.66955  0.50162  0.50      15       7      11       21   1.45
  2002         109     0.69713  0.51694  0.50       7       4       5       10   1.41
  2002         110+    0.72338  1.00000  1.38       4       4       5        5   1.38
  2003           0     0.00704  0.00699  0.07  100000     699   99348  7720917  77.21
  2003           1     0.00047  0.00047  0.50   99301      47   99277  7621569  76.75
  2003           2     0.00034  0.00034  0.50   99254      34   99237  7522291  75.79
  2003           3     0.00026  0.00026  0.50   99220      26   99208  7423054  74.81
  2003           4     0.00020  0.00020  0.50   99195      20   99185  7323846  73.83
  2003           5     0.00017  0.00017  0.50   99175      17   99167  7224661  72.85
  2003           6     0.00015  0.00015  0.50   99158      15   99151  7125495  71.86
  2003           7     0.00014  0.00014  0.50   99143      14   99136  7026344  70.87
  2003           8     0.00014  0.00014  0.50   99129      14   99122  6927208  69.88
  2003           9     0.00013  0.00013  0.50   99115      13   99109  6828086  68.89
  2003          10     0.00016  0.00016  0.50   99102      16   99094  6728977  67.90
  2003          11     0.00015  0.00015  0.50   99086      15   99079  6629883  66.91
  2003          12     0.00017  0.00017  0.50   99071      17   99063  6530805  65.92
  2003          13     0.00021  0.00021  0.50   99054      21   99044  6431742  64.93
  2003          14     0.00026  0.00026  0.50   99033      25   99021  6332698  63.95
  2003          15     0.00033  0.00033  0.50   99008      33   98991  6233678  62.96
  2003          16     0.00053  0.00053  0.50   98975      52   98949  6134687  61.98
  2003          17     0.00065  0.00065  0.50   98923      64   98891  6035738  61.01
  2003          18     0.00085  0.00085  0.50   98858      84   98817  5936847  60.05
  2003          19     0.00091  0.00091  0.50   98775      89   98730  5838031  59.10
  2003          20     0.00095  0.00095  0.50   98685      94   98638  5739301  58.16
  2003          21     0.00096  0.00096  0.50   98591      95   98544  5640662  57.21
  2003          22     0.00100  0.00100  0.50   98497      98   98447  5542118  56.27
  2003          23     0.00098  0.00097  0.50   98398      96   98350  5443671  55.32
  2003          24     0.00097  0.00097  0.50   98302      95   98255  5345321  54.38
  2003          25     0.00094  0.00093  0.50   98207      92   98161  5247066  53.43
  2003          26     0.00098  0.00098  0.50   98115      96   98067  5148905  52.48
  2003          27     0.00096  0.00096  0.50   98019      94   97972  5050838  51.53
  2003          28     0.00095  0.00095  0.50   97925      93   97878  4952866  50.58
  2003          29     0.00101  0.00101  0.50   97832      99   97782  4854987  49.63
  2003          30     0.00102  0.00102  0.50   97732      99   97683  4757205  48.68
  2003          31     0.00107  0.00107  0.50   97633     104   97581  4659523  47.72
  2003          32     0.00112  0.00112  0.50   97529     109   97474  4561942  46.78
  2003          33     0.00119  0.00119  0.50   97419     116   97362  4464468  45.83
  2003          34     0.00124  0.00123  0.50   97304     120   97244  4367106  44.88
  2003          35     0.00136  0.00136  0.50   97184     132   97118  4269862  43.94
  2003          36     0.00146  0.00146  0.50   97052     142   96981  4172745  43.00
  2003          37     0.00158  0.00158  0.50   96910     153   96834  4075764  42.06
  2003          38     0.00170  0.00170  0.50   96757     165   96675  3978930  41.12
  2003          39     0.00186  0.00186  0.50   96593     180   96503  3882255  40.19
  2003          40     0.00203  0.00203  0.50   96413     196   96315  3785752  39.27
  2003          41     0.00223  0.00222  0.50   96217     214   96110  3689437  38.34
  2003          42     0.00240  0.00240  0.50   96004     230   95888  3593326  37.43
  2003          43     0.00260  0.00259  0.50   95773     248   95649  3497438  36.52
  2003          44     0.00284  0.00283  0.50   95525     271   95389  3401789  35.61
  2003          45     0.00305  0.00304  0.50   95254     290   95109  3306400  34.71
  2003          46     0.00338  0.00337  0.50   94964     320   94804  3211291  33.82
  2003          47     0.00359  0.00358  0.50   94644     339   94474  3116487  32.93
  2003          48     0.00389  0.00388  0.50   94305     366   94122  3022013  32.05
  2003          49     0.00418  0.00417  0.50   93939     392   93743  2927891  31.17
  2003          50     0.00452  0.00451  0.50   93548     422   93337  2834147  30.30
  2003          51     0.00484  0.00483  0.50   93126     450   92901  2740811  29.43
  2003          52     0.00512  0.00511  0.50   92676     473   92439  2647910  28.57
  2003          53     0.00540  0.00538  0.50   92203     496   91955  2555470  27.72
  2003          54     0.00598  0.00596  0.50   91706     546   91433  2463515  26.86
  2003          55     0.00637  0.00635  0.50   91160     579   90871  2372082  26.02
  2003          56     0.00724  0.00722  0.50   90581     654   90254  2281212  25.18
  2003          57     0.00712  0.00709  0.50   89927     638   89609  2190957  24.36
  2003          58     0.00829  0.00826  0.50   89290     737   88921  2101349  23.53
  2003          59     0.00910  0.00906  0.50   88552     802   88151  2012428  22.73
  2003          60     0.01026  0.01021  0.50   87750     896   87302  1924277  21.93
  2003          61     0.01070  0.01064  0.50   86855     924   86392  1836974  21.15
  2003          62     0.01180  0.01174  0.50   85930    1008   85426  1750582  20.37
  2003          63     0.01268  0.01260  0.50   84922    1070   84387  1665156  19.61
  2003          64     0.01396  0.01386  0.50   83852    1163   83271  1580769  18.85
  2003          65     0.01508  0.01496  0.50   82689    1237   82071  1497498  18.11
  2003          66     0.01610  0.01598  0.50   81452    1301   80801  1415427  17.38
  2003          67     0.01778  0.01762  0.50   80151    1412   79444  1334626  16.65
  2003          68     0.01941  0.01922  0.50   78738    1514   77981  1255182  15.94
  2003          69     0.02095  0.02073  0.50   77225    1601   76424  1177200  15.24
  2003          70     0.02334  0.02307  0.50   75624    1745   74751  1100776  14.56
  2003          71     0.02487  0.02456  0.50   73879    1815   72972  1026025  13.89
  2003          72     0.02746  0.02708  0.50   72064    1952   71089   953053  13.23
  2003          73     0.03001  0.02957  0.50   70113    2073   69076   881964  12.58
  2003          74     0.03232  0.03181  0.50   68040    2164   66958   812888  11.95
  2003          75     0.03653  0.03588  0.50   65876    2363   64694   745931  11.32
  2003          76     0.03961  0.03884  0.50   63512    2467   62279   681237  10.73
  2003          77     0.04309  0.04218  0.50   61045    2575   59758   618958  10.14
  2003          78     0.04740  0.04631  0.50   58470    2708   57117   559200   9.56
  2003          79     0.05235  0.05101  0.50   55763    2844   54341   502084   9.00
  2003          80     0.05805  0.05642  0.50   52918    2985   51426   447743   8.46
  2003          81     0.06453  0.06251  0.50   49933    3121   48372   396318   7.94
  2003          82     0.07125  0.06880  0.50   46811    3221   45201   347945   7.43
  2003          83     0.08207  0.07884  0.50   43591    3437   41872   302744   6.95
  2003          84     0.08904  0.08524  0.50   40154    3423   38443   260872   6.50
  2003          85     0.09996  0.09520  0.50   36731    3497   34983   222429   6.06
  2003          86     0.11229  0.10632  0.50   33234    3533   31468   187447   5.64
  2003          87     0.12511  0.11775  0.50   29701    3497   27952   155979   5.25
  2003          88     0.13933  0.13026  0.50   26204    3413   24497   128026   4.89
  2003          89     0.15534  0.14415  0.50   22791    3285   21148   103529   4.54
  2003          90     0.17216  0.15851  0.50   19505    3092   17959    82381   4.22
  2003          91     0.19069  0.17409  0.50   16414    2857   14985    64422   3.92
  2003          92     0.21247  0.19207  0.50   13556    2604   12254    49437   3.65
  2003          93     0.23523  0.21048  0.50   10952    2305    9800    37183   3.39
  2003          94     0.25555  0.22659  0.50    8647    1959    7667    27383   3.17
  2003          95     0.28153  0.24679  0.50    6688    1650    5863    19715   2.95
  2003          96     0.30804  0.26693  0.50    5037    1345    4365    13853   2.75
  2003          97     0.33593  0.28762  0.50    3693    1062    3162     9488   2.57
  2003          98     0.36505  0.30870  0.50    2631     812    2225     6326   2.40
  2003          99     0.39525  0.33003  0.50    1819     600    1518     4102   2.26
  2003         100     0.42632  0.35141  0.50    1218     428    1004     2583   2.12
  2003         101     0.45803  0.37268  0.50     790     294     643     1579   2.00
  2003         102     0.49013  0.39366  0.50     496     195     398      936   1.89
  2003         103     0.52237  0.41419  0.50     301     124     238      538   1.79
  2003         104     0.55447  0.43412  0.50     176      76     138      299   1.70
  2003         105     0.58616  0.45331  0.50     100      45      77      162   1.62
  2003         106     0.61720  0.47165  0.50      54      26      42       85   1.55
  2003         107     0.64735  0.48906  0.50      29      14      22       43   1.49
  2003         108     0.67641  0.50546  0.50      15       7      11       21   1.44
  2003         109     0.70419  0.52082  0.50       7       4       5       10   1.40
  2003         110+    0.73057  1.00000  1.37       3       3       5        5   1.37
  2004           0     0.00698  0.00693  0.07  100000     693   99354  7762308  77.62
  2004           1     0.00050  0.00050  0.50   99307      49   99282  7662954  77.16
  2004           2     0.00030  0.00030  0.50   99257      30   99243  7563672  76.20
  2004           3     0.00022  0.00022  0.50   99228      22   99216  7464430  75.23
  2004           4     0.00019  0.00019  0.50   99205      19   99196  7365213  74.24
  2004           5     0.00017  0.00017  0.50   99187      17   99178  7266017  73.26
  2004           6     0.00016  0.00016  0.50   99170      16   99162  7166839  72.27
  2004           7     0.00014  0.00014  0.50   99154      14   99147  7067678  71.28
  2004           8     0.00013  0.00013  0.50   99140      13   99134  6968530  70.29
  2004           9     0.00014  0.00014  0.50   99127      14   99120  6869397  69.30
  2004          10     0.00014  0.00014  0.50   99113      14   99106  6770277  68.31
  2004          11     0.00014  0.00014  0.50   99099      14   99092  6671171  67.32
  2004          12     0.00017  0.00017  0.50   99085      17   99077  6572079  66.33
  2004          13     0.00020  0.00020  0.50   99068      20   99058  6473002  65.34
  2004          14     0.00027  0.00027  0.50   99048      27   99035  6373943  64.35
  2004          15     0.00036  0.00036  0.50   99022      35   99004  6274908  63.37
  2004          16     0.00052  0.00052  0.50   98986      52   98961  6175904  62.39
  2004          17     0.00065  0.00065  0.50   98935      64   98903  6076943  61.42
  2004          18     0.00083  0.00083  0.50   98870      82   98830  5978041  60.46
  2004          19     0.00089  0.00089  0.50   98789      88   98745  5879211  59.51
  2004          20     0.00090  0.00090  0.50   98700      89   98656  5780467  58.57
  2004          21     0.00098  0.00098  0.50   98612      97   98563  5681811  57.62
  2004          22     0.00096  0.00096  0.50   98515      95   98467  5583248  56.67
  2004          23     0.00093  0.00093  0.50   98420      92   98374  5484780  55.73
  2004          24     0.00096  0.00096  0.50   98328      94   98281  5386406  54.78
  2004          25     0.00096  0.00096  0.50   98234      95   98187  5288125  53.83
  2004          26     0.00098  0.00098  0.50   98139      96   98091  5189939  52.88
  2004          27     0.00100  0.00100  0.50   98043      98   97994  5091848  51.93
  2004          28     0.00095  0.00095  0.50   97945      93   97899  4993854  50.99
  2004          29     0.00102  0.00102  0.50   97852     100   97803  4895955  50.03
  2004          30     0.00095  0.00095  0.50   97753      93   97707  4798152  49.08
  2004          31     0.00104  0.00104  0.50   97660     102   97609  4700446  48.13
  2004          32     0.00112  0.00112  0.50   97558     109   97504  4602836  47.18
  2004          33     0.00114  0.00114  0.50   97449     111   97394  4505332  46.23
  2004          34     0.00122  0.00122  0.50   97339     119   97279  4407938  45.28
  2004          35     0.00132  0.00132  0.50   97220     128   97156  4310659  44.34
  2004          36     0.00138  0.00138  0.50   97092     134   97025  4213503  43.40
  2004          37     0.00152  0.00152  0.50   96958     148   96884  4116478  42.46
  2004          38     0.00162  0.00162  0.50   96810     157   96732  4019594  41.52
  2004          39     0.00176  0.00176  0.50   96654     170   96568  3922862  40.59
  2004          40     0.00196  0.00196  0.50   96483     189   96389  3826293  39.66
  2004          41     0.00212  0.00212  0.50   96294     204   96192  3729905  38.73
  2004          42     0.00236  0.00235  0.50   96090     226   95977  3633713  37.82
  2004          43     0.00253  0.00253  0.50   95864     243   95743  3537736  36.90
  2004          44     0.00270  0.00270  0.50   95621     258   95492  3441993  36.00
  2004          45     0.00300  0.00300  0.50   95363     286   95221  3346501  35.09
  2004          46     0.00330  0.00329  0.50   95078     313   94921  3251280  34.20
  2004          47     0.00356  0.00356  0.50   94765     337   94596  3156359  33.31
  2004          48     0.00377  0.00377  0.50   94428     356   94250  3061763  32.42
  2004          49     0.00406  0.00405  0.50   94072     381   93881  2967513  31.55
  2004          50     0.00445  0.00444  0.50   93691     416   93483  2873632  30.67
  2004          51     0.00476  0.00475  0.50   93275     443   93053  2780149  29.81
  2004          52     0.00516  0.00514  0.50   92832     477   92593  2687096  28.95
  2004          53     0.00543  0.00541  0.50   92354     500   92104  2594503  28.09
  2004          54     0.00578  0.00576  0.50   91855     529   91590  2502398  27.24
  2004          55     0.00625  0.00623  0.50   91325     569   91041  2410808  26.40
  2004          56     0.00664  0.00662  0.50   90756     601   90456  2319768  25.56
  2004          57     0.00770  0.00767  0.50   90155     691   89810  2229312  24.73
  2004          58     0.00756  0.00754  0.50   89464     674   89127  2139502  23.91
  2004          59     0.00866  0.00862  0.50   88790     766   88407  2050375  23.09
  2004          60     0.00951  0.00947  0.50   88024     834   87607  1961968  22.29
  2004          61     0.01072  0.01066  0.50   87191     930   86726  1874360  21.50
  2004          62     0.01127  0.01120  0.50   86261     967   85778  1787635  20.72
  2004          63     0.01225  0.01217  0.50   85294    1038   84775  1701857  19.95
  2004          64     0.01335  0.01326  0.50   84256    1118   83697  1617082  19.19
  2004          65     0.01445  0.01435  0.50   83138    1193   82542  1533385  18.44
  2004          66     0.01582  0.01570  0.50   81945    1287   81302  1450843  17.71
  2004          67     0.01704  0.01690  0.50   80659    1363   79977  1369541  16.98
  2004          68     0.01845  0.01828  0.50   79296    1449   78571  1289564  16.26
  2004          69     0.02019  0.01999  0.50   77846    1556   77069  1210993  15.56
  2004          70     0.02204  0.02180  0.50   76291    1663   75459  1133924  14.86
  2004          71     0.02406  0.02377  0.50   74627    1774   73740  1058465  14.18
  2004          72     0.02643  0.02608  0.50   72853    1900   71903   984725  13.52
  2004          73     0.02851  0.02811  0.50   70953    1995   69956   912821  12.87
  2004          74     0.03150  0.03101  0.50   68958    2139   67889   842866  12.22
  2004          75     0.03440  0.03382  0.50   66820    2260   65690   774977  11.60
  2004          76     0.03794  0.03723  0.50   64560    2404   63358   709287  10.99
  2004          77     0.04163  0.04078  0.50   62157    2535   60889   645928  10.39
  2004          78     0.04551  0.04450  0.50   59622    2653   58295   585039   9.81
  2004          79     0.05006  0.04884  0.50   56969    2782   55578   526744   9.25
  2004          80     0.05521  0.05373  0.50   54186    2911   52731   471166   8.70
  2004          81     0.06141  0.05958  0.50   51275    3055   49748   418435   8.16
  2004          82     0.06904  0.06673  0.50   48220    3218   46612   368687   7.65
  2004          83     0.07621  0.07341  0.50   45003    3304   43351   322076   7.16
  2004          84     0.08767  0.08399  0.50   41699    3502   39948   278725   6.68
  2004          85     0.09459  0.09031  0.50   38197    3450   36472   238777   6.25
  2004          86     0.10697  0.10154  0.50   34747    3528   32983   202305   5.82
  2004          87     0.11951  0.11277  0.50   31219    3521   29458   169322   5.42
  2004          88     0.13335  0.12501  0.50   27698    3463   25967   139864   5.05
  2004          89     0.14843  0.13817  0.50   24236    3349   22561   113897   4.70
